name,rating,price,url,description,instruction,country
Парфюмерная вода Juliette Has A Gun  Pear Inc,4.5,9 817,https://goldapple.ru/19000004520-pear-inc,"Pear Inc., «Серьезное» название аромата, скрывающее его истинную сущность. Pear Inc. - это как спонтанный обед в беседке и отзвуки смеха, как брызги от водных игр, и пальцы, опущенные в банку с вареньем. Pear Inc. - озорной аромат, мгновенно вызывающий улыбку.",-,Франция
Туалетная вода MANDARINA DUCK  For her,4.2,1 800,https://goldapple.ru/19000133636-for-her,"Цветочно-фруктовый аромат MANDARINA DUCK создан для активных женщин, которые любят путешествия, природу и жизнь. О ярком характере оптимистичной искательницы приключений сразу заявят верхние ноты сочного апельсина, красной смородины и розового перца. 
Цветочное сердце композиции с нежным, весенним звучанием жасмина, пиона и мимозы отражает чувственность и жизнерадостность. Базовые ноты мускуса, кедра и амбры дополняют вспышку фруктово-цветочной свежести и делают композицию притягательной и многогранной. 
Классификация аромата: цветочный фруктовый пудровый. 
Парфюмер – Marine Ipert.",Только для наружного применения.,Италия
Набор парфюмерный SIGNATURE BY SILLAGE DORIENT  SANTAL,5.0,16 875,https://goldapple.ru/19000150169-santal,"В изысканный набор входят парфюмерная вода SANTAL (100 мл), её миниатюра в тревел-формате (15 мл) и распылитель. 
В богатом и чувственном аромате SIGNATURE by Sillage d'Orient насыщенный сандал окутан дымным аккордом папируса с оттенком кожи. Кардамон придает чарующей композиции пряную и смолистую грани, а ветивер и амбра делают звучание еще более ярким и притягательным. Аромат будто манит сквозь нежные шелковые шали в загадочную арабскую ночь.  
Эта композиция – смесь страсти и нежности, мужественности и женственности, силы и желания поддаться соблазну.
",Распылять на кожу с расстояния 20-30 см.,Франция
Ароматическая свеча Villermo  МАМИНО КАКАО,-,817,https://goldapple.ru/19000171470-mamino-kakao,"Свеча с ароматом «Мамино какао» от бренда VILLERMO сделана вручную из кокосового воска. Кокосовый воск производится из масла кокосового ореха. Воск кокосовый нетоксичен, при сгорании не выделяет вредных веществ и не коптит. Он обладает приятным естественным ароматом. Ароматическое масло в тандеме с кокосовым воском наполнит вашу комнату прекрасным, ярким ароматом и создаст приятную атмосферу в доме. 
Нежная шоколадно-ванильная композиция «Мамино какао» напомнит вам о теплых вечерах и посиделках у камина в близком семейном кругу.

Аромасвеча в стеклянной банке имеет деревянный фитиль. Он равномерно горит, при горении потрескивает как камин, создавая ещё более уютную атмосферу. Банка закрывается металлической крышкой черного цвета. 

Аромасвеча от VILLERMO – это подарок со вкусом и ароматом. Ароматические свечи можно использовать для медитации, ароматизации помещения или для домашнего декора. 

TOP – шоколадный пломбир
HEART – марципан, маршмеллоу
BASE – сливки, ваниль, брауни

Высота банки 6 см, диаметр 7 см. Объем 100 мл – не менее 15 часов горения.","Ароматические свечи можно использовать для медитации, ароматизации помещения или для домашнего декора. Также ароматическую свечу можно использовать как массажную: соевый воск подходит в качестве теплого масла для массажа.
Не оставляйте свечу зажженной без присмотра.",-
Аромадиффузор Императорский фарфоровый завод  Азур 1 Черничные ночи,-,11 160,https://goldapple.ru/19000221266-azur-1-cernicnye-noci,"Аромадиффузор  для дома добавит капельку роскоши в атмосферу вашего дома и станет прекрасным интерьерным украшением. 
Летние воспоминания, мечты и эмоции. Все это – аромат ""Черничные ночи"". Сладость лесных ягод и карамели заигрывает с цитрусовыми. 
Цветочные ноты придают композиции элегантность и целостность. 

Пирамида аромата: 
Верхние ноты: Зелень, бергамот, цитрусы, виноград. 
Средние ноты: Черника, малина, яблоко, жасмин. 
Базовые ноты: Сахар, карамель, мускус. ","Откройте флакон и аккуратно перелейте ароматическую жидкость в фарфоровый диффузор. 
Поместите палочки в диффузор с жидкостью. 
Палочки полностью пропитаются ароматической жидкостью в течение 45-60 минут. 

Вы можете регулировать интенсивность аромата, убирая или добавляя палочки.",Россия
Парфюмированный гель для душа I'm from  Nyeok body wash,5.0,2 770,https://goldapple.ru/19000247258-nyeok-body-wash,"Гель для душа деликатно, но тщательно очищает кожу тела, удаляя загрязнения и излишки себума. Мягкая формула не вызывает сухости, стянутости и дискомфорта. 
Средство увлажняет и питает кожу, поддерживает ее гладкость и упругость и дарит изысканный, элегантный древесный аромат. ","Нанесите гель на влажную кожу тела, помассируйте до образования пены, а затем смойте теплой водой.",Республика Корея
Парфюмерная вода La Sultane de Saba  Voyage Sur La Route Du Taj Palace,4.7,16 235,https://goldapple.ru/19000038827-voyage-sur-la-route-du-taj-palace,"Тадж-Махал - одно из самых величественных сооружений мира, стены которого воздвигнуты мужчиной и посвящены его единственной любимой женщине, дворец утверждения вечной любви, место умиротворения и роскоши
 
Композиция парфюмерной воды Voyage Sur La Route Du Taj Palace от La Sultane de Saba рождена из мечты о всепоглощающем чувстве и любви к женщине, что сподвигла увековечить союз поющих в унисон душ, измерить время которого неспособна даже сама жизнь…
  
Интимность мускуса, нежность розового лепестка, упоительная сладость дуэта белых цветов и ванили обволакивают обладателя чувственной дымкой роскошных эссенций, оставляя за собой соблазнительный и чарующий шлейф…
 
","Распределите средство рукой на предварительно распаренную кожу тела, немного подождите и приступите к массажу с помощью рукавички Кесса. Затем тщательно смойте. Может также использоваться для глубокого очищения Т-зоны на лице.",Франция
Парфюмерная вода L'atelier parfum  EXQUISE TENTATION,4.9,4 251,https://goldapple.ru/19000009352-exquise-tentation,"Чувственный, притягательный и сладкий аромат EXQUISE TENTATION от L’ATELIER PARFUM приглашает в путешествие, которое начинается с ярких нот черной смородины, розового перца и бергамота. Гурманская нота ванили, миндаль и пралине погружают в приятную сладость, перед которой невозможно устоять. Шипровый аккорд, в котором гармонично звучат пачули, и цветочные ноты розы, ириса, фрезии и ландыша придают элегантность чувственной композиции, способной вызвать зависимость. Парфюмер – Dorothee Piot.
 
Верхние ноты: черная смородина, розовый перец, бергамот  
 
Ноты сердца: роза, ирис, фрезия, ландыш  
 
Базовые ноты: пралине, пачули, мускус, миндаль, ваниль  

",-,Франция
Парфюмерный набор Liquides Imaginaires  Seven Charms,5.0,12 384,https://goldapple.ru/19000284890-seven-charms,"В набор входят 7 ароматов LIQUIDES IMAGINAIRES (по 7,5 мл): FORTIS, DOM ROSA, FLEUR DE SABLE, PHAN-TASMA, BLANCHE BÊTE, BUVEUR DE VENT и ÂME DU COEUR. 

Каждая парфюмерная вода обладает уникальным характером, пробуждает эмоции и околдовывает особыми чарами. Набор дает возможность познакомиться с бестселлерами бренда и открыть вселенную оригинальных ароматов LIQUIDES IMAGINAIRES. ",Только для наружного применения.,Италия
Ароматический диффузор Logevy Firenze 1965  Tabacco Toscano,-,13 500,https://goldapple.ru/19000196069-tabacco-toscano,"Аромат тосканского табака, завораживающий и соблазнительны. Сильный и энергичный, делает моменты жизни незабываемыми. 
","Окуните все палочки во флакон; для более интенсивного распространения аромата переворачивайте палочки несколько раз в день. Регулировать аромат можно уменьшая или увеличивая число палочек. Палочки играют основную роль в интенсивности ароматизации, чем больше палочек, тем аромат насыщеннее. Для достижения лучших результатов, флакон не стоит никогда выставлять на прямой солнечный свет или ставить рядом с источниками тепла, так как под его воздействием происходит испарение аромата.",Италия
Набор свечей Maluna  sage,5.0,315,https://goldapple.ru/19000179906-sage,"Фиолетовые свечи с шалфеем направлены на улучшение эмоционального состояния, снижение тревожности и беспокойств. Идеально подходят для медитаций и практик, направленных на познание внутреннего «я» и обретение душевного комфорта, а также при раскладах таро и загадывании желаний. Каждая свеча изготавливается вручную в период растущей луны, чтобы привлечь в вашу жизнь желаемое. Свечи не содержат отдушек и ароматизаторов, поэтому обладают натуральным ароматом.
","Поджигайте свечи с помощью спичек. Чтобы свеча устойчиво стояла на подсвечнике, проведите огнём по низу свечи. Не зажигайте свечу с легко воспламеняемыми предметами. Не оставляйте свечу без присмотра.",Россия
Подарочный набор notem  LIPS Cream,-,2 061,https://goldapple.ru/19000133350-lips-cream,"Подарочный набор L I P S был создан для настоящих ценителей эстетики и приятных ароматов. 
Набор содержит нашу самую популярную подставку для благовоний L I P S в кремовом цвете, а так же несколько ароматических палочек, чтобы окутывать пространства невероятным запахом.","Разместите подставку на любую плоскость, вставьте в нее ароматическую палочку, подожгие ароматическую палочку и после",Россия
Парфюмерная вода Penhaligon's  SOLARIS,5.0,10 700,https://goldapple.ru/19000189912-solaris,"Аромат Solaris от британского парфюмерного дома Penhaligon’s - это ода вечному Солнцу, дающему начало мировым культурам и цивилизациям.
Ослепительно яркий, солнечный цитрус сливается в танце с умиротворяющим и глубоким звучанием черной смородины.
Согревающая благородная композиция раскрывается благоуханием белых цветов – таких же теплых и сияющих, как лучи солнечного света, нежно скользящие по коже.
Сочетание кедра, сандалового дерева и мягкой ванили вызывает самые возвышенные чувства. ","Нанести на кожу, избегая попадания в глаза.",Испания
Парфюмерная вода THE WOODS COLLECTION  TWILIGHT,5.0,8 062,https://goldapple.ru/28320100007-twilight,"Этот соблазнительный аромат – игра контрастов. Переход от дневного света к ночной тьме. Знойные ноты туберозы и жасмина, гармонирующие с нежностью иланг-иланга, олицетворяют тёплый день в лесу. Чувственные пачули и манящее созвучие мускуса и древесно-амбровых нот влекут в ночь, полную тайн и искушений. Сумерки уравновешивают свет и тьму и создают пленительную гармонию ароматов. 
",-,ОАЭ
Свеча ароматическая Tkano  Edge Black Ink бежевая,-,1 992,https://goldapple.ru/19000186097-edge-black-ink-bezevaa,"Свеча ароматическая Black Ink бежевого цвета из коллекции Edge с дизайном, вдохновленным русскими традициями, отлично подойдет для домашнего декора и создания в интерьере уютной, расслабляющей атмосферы. Фактурные грани и округлая поверхность стакана отсылают нас к образу купола – символу духовного подъема и стремления к совершенству. Экологичные материалы, такие как соевый, кокосовый воск и фитиль из натурального хлопка делают свечу безопасной для здоровья и окружающей среды. При горении она не выделяет вредных соединений и не коптит. Однако, во избежание перегрева стакана, рекомендуем не зажигать ее более, чем на 4 часа. 

Аромат свечи захватывает воображение, пленяя своей легкостью и чувственностью. Верхние ноты кипариса и апельсина красиво оттеняются цветочной дымкой жасмина и герани. Глубину композиции придают бархатистые аккорды мускуса и землистого ветивера. Это удивительное сочетание создает неповторимую атмосферу, в которую вы сможете погрузиться с головой.

Верхние ноты: кипарис, апельсин.
Средние ноты: жасмин, герань.
Базовые ноты: бархат, мускус, ветивер.

Размеры свечи: 8х6,5 см.

! Регулярно подрезать фитиль, чтобы его высота не превышала 6-8 мм. Благодаря этому пламя будет ярким и ровным.
! Не оставлять свечу на ветру или сквозняке – это может привести к неравномерному горению и, как следствие, – к образованию сильных подтеков.
! Зажигать свечу, предварительно расположив ее на подсвечнике, если она идет без специального стакана.
! Не оставлять горящую свечу без присмотра.
! Использовать вдали от легковоспламеняющихся материалов.
! Беречь от детей и домашних животных.

Важно! Если свеча начала подтекать, огонь следует затушить и дать воску застыть, после чего можно будет зажечь ее повторно. В противном случае может образоваться сильный подтек, а свеча утратит красивый внешний вид и свои первоначальные качества.","соевый воск, кокосовый воск, ароматическая композиция, хлопковый фитиль",Россия
Ароматическая свеча YOPE  Incense,-,1 236,https://goldapple.ru/19000220688-incense,"Свеча из 100% соевого воска раскрывается чувственный и магическим ароматом благовоний. Насыщенная древесная нота смешивается с аккордами замши и малины, создавая очаровательную композицию. 

Благодаря низкой температуре плавления свеча прослужит дольше, а воск не будет гореть при расплавлении. Выделяет мало дыма и углекислого газа, не оставляет неприятного запаха при тушении. 

Ручная работа. 
Время горения: до 50 часов.","При первом использовании дайте свече гореть около 3 часов для равномерного расплавления воска. Не оставляйте горящую свечу больше 4 часов. 
После горения свечу нужно оставить минимум на 2 часа, чтобы воск затвердел. 
Перед каждым использованием обрезайте фитиль на полсантиметра.",Польша
"Духи концентрированные Zielinski & Rozen  Peach, Passion fruit, Musk",4.5,2 200,https://goldapple.ru/19000019544-peach-passion-fruit-musk,"Я хочу, чтобы парфюм трогал до глубины души, говорил о личности и отражал ее уникальность.
Эрез Розен 

Замысловатая ольфакторная книга, сюжет которой раскрывается новыми гранями на каждом человеке. Необычные сочетания нот и оригинальное построение аккордов подчеркивают индивидуальность и раскрывают суть ярче любых слов. 

Все ароматы Zielinski&Rozen категории унисекс.",Наносите парфюм по обе стороны плеч или распылите впереди себя и войдите в «облако» аромата.,Россия
Диффузор Bo&Zhur  Meditation,-,7 327,https://goldapple.ru/19000133188-meditation,"Средство для ароматизации помещений.
Аромат приносит умиротворение. Этот свежий и элегантный цветочный аромат раскрывается ослепительным аккордом зеленого чая и эссенцией бергамота. Далее следует кремовый аккорд чая матча, яркий абсолют флердоранжа и аккорд жасмина, и всю эту композицию дополняют расслабляющие теплые оттенки абсолюта сиама и аккорда мха. 
Такой спокойный и мягкий, как тело в медитации.","Открыть крышку диффузора, поместить палочки во флакон.",Россия
Парфюмерная вода HFC  DEVIL'S INTRIGUE,4.8,31 450,https://goldapple.ru/26291300005-devil-s-intrigue,"Настроение аромата - 
Соблазнительный, чувственный, притягательный

ВДОХНОВЕНИЕ АРОМАТА - 
Чувственная грань между правдой и ложью приведет вас на вершину искушающего выбора.
Это ложь, но в тоже время нет.
Это правда, но в тоже время и нет.
Отдайтесь наслаждению, погрузившись в эту бездну. А дьявольская интрига скроет вас от глаз посторонних.

Вас окутывает сон, сотканный из рисового молока, мягкого, словно кашемир. Цветы апельсина и сандал сливаются в опьяняющем напитке из амбры и ванили.
",Для наружного применения,-
Туалетная вода Kenzo  HOMME,4.8,10 580,https://goldapple.ru/19000043229-homme,"KENZO представляет легендарную мужскую туалетную воду KENZO HOMME в новом дизайне.
Аромат остался прежним: откройте заново туалетную воду KENZO HOMME, древесно-морскую композицию, созданную Кристианом Маттье.
Свежесть морских брызг смешивается с зеленым ароматом сосны и сандала, напоминающим о прогулке по тропе у моря под кронами деревьев.     
                                  
Бодрящий аромат, который ласкает и освежает кожу, как глоток соленого воздуха.
Новый темно-зеленый флакон KENZO HOMME — это ода поэзии. KENZO стремится сделать мир прекраснее, поэтому флакон туалетной воды KENZO HOMME на 15% состоит из переработанного стекла и представлен в больших объемах: 40, 60 и 110 мл. Дизайн крышки позволяет на 34% снизить использование пластика. 
  
Упаковка произведена из необработанного крафт-картона, с использованием экологичных чернил и бумаги с сертификатом FSC® (Forest Stewardship Council®).
Ощутите гармонию с природой вместе с туалетной водой KENZO HOMME.",Только для наружного применения,Франция
Парфюмерная вода Kilian Paris  Princess,4.5,11 025,https://goldapple.ru/19000118993-princess,"Источник вдохновения Килиана Хеннесси. 
MY KIND OF LOVE - коллекция восхитительных французских ароматов. 
«Я хотел, чтобы ароматам этой коллекции была свойственна многослойность аккордов и нот, которой знамениты мои работы, но при этом композиции были построены вокруг основного ингредиента — необычного, удивляющего и сразу узнаваемого.» - Килиан Хеннесси.

Аромат.  
I DON'T NEED A PRINCE BY MY SIDE TO BE A PRINCESS. 
«Я хотел создать аромат для страстных женщин, который усилил бы их чары. Одновременно изысканный и смелый, PRINCESS подобен глотку зеленого чая матча с долькой имбиря, добавляющей дерзкой пряности.»  — Килиан Хеннесси. Прекрасный принц, помни, принцессы не сидят дома в ожидании твоего звонка.
Парфюмер: Онорин Блан",-,Франция
Ароматическая свеча Sample 32  Sea Salt,-,2 200,https://goldapple.ru/19000231607-sea-salt,"Свеча в гипсовом стакане, открытка, подарочная упаковка.",Время горения 20 часов.,Россия
Парфюмерная вода State Of Mind  Butterfly Mind,4.3,3 987,https://goldapple.ru/19000125956-butterfly-mind,"Мобильная версия спрея создана, чтобы любимый аромат всегда был под рукой! Невесомый цветочно-фруктовый аромат Butterfly Mind вызывает ассоциации с природой, молодостью и лёгкостью. На его создание вдохновила красота весны и вечного начала. В этом светлом, романтичном и многогранном аромате нежность белого чая и цветков сакуры гармонирует с фруктовыми нотами фейхоа. Украшают праздничный букет чувственные вишня и мускус.",Только для наружного применения.,Франция
Ароматическая свеча TAKO Home  David cashmere wood,-,2 650,https://goldapple.ru/19000215951-david-cashmere-wood,"Свеча с ароматом Кашемировое дерево создаст неповторимую атмосферу, наполняя пространство утонченным и притягательным парфюмированным ароматом.  В верхних нотах преобладают свежая и яркая цедра бергамота, придающие аромату особую свежесть. В сердце аромата раскрываются глубокие и теплые ноты белого кедра и удового дерева. Базовые ноты амбры и кожи придают композиции глубину и роскошь. 
Эта свеча в элегантном подсвечнике ручной работы, станет настоящим украшением вашего дома. 
-Натуральный соевый воск высокого качества;
-Деревянный фитиль с эффектом потрескивания;
-Премиальный аромат;
-Свеча упакована в подарочный тубус;
-Около 40 часов горения.","Подрезайте  фитиль при каждом использовании до 3-4 мм, так свеча не будет ""коптить"" и пламя будет ровным.  Тушить свечу крышкой.
Не жгите свечу более 3 часов подряд.",Россия
Парфюмерная вода Ynepsie  CHYPRE COSMIC,5.0,2 800,https://goldapple.ru/19000178403-chypre-cosmic,"В основе возвышенного, неземного аромата Ynepsie – насыщенный шипровый аккорд с необычным обрамлением из цветочных нот гиацинта, жасмина и пиона. Открывает парфюмерную композицию искрящаяся свежесть груши «Наши» в сочетании с экзотической карамболой, также известной как «звездный фрукт». Необычный, словно с другой планеты, шипр смягчают древесно-мускусные базовые ноты. 
",Только для наружного применения.,Франция
Свеча ароматическая Статика  Tobacco & Almond,-,2 000,https://goldapple.ru/19000165849-tobacco-almond,"Дизайн, лаконичность и простота. Поверхность покрывается лаком и гидрофобной защитой. Легко впишется в любой интерьер. Не впитывает загрязнения. Влагостойкая. Свеча цилиндрической формы. Приятная на ощупь, с небольшими порами и неоднородным красивым бежевым цветом с голубыми разводами. Деревянный фитиль. Высокопрочный материал обеспечивают максимально длительную эксплуатацию. Подходит как для домашнего интерьера, так и для заведений.",Рекомендуемое время непрерывного использования свечи - 3 часа.,Россия
Ароматическая свеча Bloomcandles  Черная амбра и пачули,5.0,1 495,https://goldapple.ru/19000187151-cernaa-ambra-i-paculi,"Уникальный, теплый аромат, с верхними нотами красного апельсина и сливы. Раскрывается  нотами мускуса, пачули, амбры и пудры. Этот аромат с каждым вдохом будет раскрываться вновь и вновь, удивляя и перенося в путешествие по загадочному острову Бали. Характер аромата: сложный, глубокий, пудровый, многослойный.
Особенности:

• Свеча в керамическом кашпо.
• Время горения – 40 часов.
• Деревянный фитиль из розового дерева, создающий уютный треск, как от камина.
• Лаконичный дизайн и сочетание белого матового кашпо с пудровыми элементами  подходит к любому интерьеру.
• Подарочная пудровая упаковка, тишью и сургучная печать, делают свечу - идеальным подарком, как себе, так и другим.","Ароматические свечи имеют насыщенный, яркий аромат. Пространство наполняется ароматом через 5 - 15  минут после зажжения 
• Важно! В помещении не должно быть сквозняка, чтобы аромат не улетучивался.. 
• Чтобы свеча дольше сохраняла свой аромат тушите пламя не задувая, а накрывая ее крышкой.
 • Не оставляйте свечу наедине с детьми и животными. 
• Фитиль изготавливается из розового дерева, поэтому при горении он издает приятный, уютный треск, похожий на камин. 
• Обязательно подрезайте фитиль на 1-2 мм перед каждым использованием, чтобы пламя не коптило и горело ровно.",Россия
Туалетная вода Bvlgari  Omnia Crystalline,4.6,5 329,https://goldapple.ru/19000277675-omnia-crystalline,"Искрящийся и чистый аромат Omnia Crystalline отражает прозрачность и завораживающее мерцание кристаллов. 

В изысканной цветочно-древесной композиции BVLGARI из коллекции Omnia, посвященной благородной красоте драгоценных камней, переливаются и сияют фруктовая свежесть китайской груши, хрустальная нежность цветов лотоса и сливочные ноты бальзового дерева. 

Гармоничное сочетание необычных нот делает аромат одновременно нежным, женственным и игривым.
",Только для наружного применения.,Италия
Парфюмерная вода Givenchy   L'Interdit,4.9,19 720,https://goldapple.ru/19000019660-l-interdit-eau-de-parfum,"Женская парфюмерная вода L’Interdit от Givenchy – это смелый цветочно-древесный аромат, который является ключом к свободе и возвращает вкус к жизни. 

Верхние ноты пирамиды образуют цветы апельсина и жасмин, средние ноты раскрываются чувственной туберозой, а пачули, ветивер и амброксан дополняют композицию в базовых нотах аромата. Запретный союз аккорда белых роскошных цветов и темного дерева - символ изящества и воплощение женственности. Женская парфюмерная вода L'Interdit от Givenchy раскрывает глубину чувств, играющих на контрастах. 

Дополните свой образ дымкой для волос L’Interdit Hair Mist, чтобы усилить шлейф любимого аромата. В линию L'Interdit также входят гель для душа и увлажняющий лосьон для тела.",-,Франция
Туалетная вода ICEBERG  TWICE NERO HOMME,4.7,1 375,https://goldapple.ru/19000061655-twice-nero-for-him,"Провокационный и яркий мужской аромат ICEBERG – это парфюмерный манифест смелой и волнующей жизни. Свежие фруктовые ноты сочетаются с бодрящей мятой и древесным аккордом, создавая по-настоящему бодрящую, многогранную и стойкую композицию. Элегантный аромат с нотами спелого мандарина, мяты, элеми, утонченного кедра, сладких бобов тонка и дубового мха отражает философию бренда ICEBERG, объединившего итальянскую роскошь и актуальный спортивный стиль.
Парфюмер – Ilias Ermenidis.

",только для наружного применения,Италия
Ароматическая свеча IMMERSE  PROVENCE,-,1 695,https://goldapple.ru/19000076339-provence,"Соевая ароматическая свеча PROVENCE (Лаванда, апельсин, нероли)  с деревянным фитилем.

Аромат PROVENCE | Лаванда, апельсин, нероли
Лавандовые поля и сочный апельсин напоминают о юге Франции. Чувственные ноты нероли дополняют выразительный аромат, который пробуждает воображение.

А выбирая ароматическую свечу с деревянным фитилем, вы удваиваете удовольствие: легкое потрескивание фитиля будет уносить ваши мысли к чему-то очень приятному, комфортному, романтическому.","Свечу необходимо размещать на устойчивой поверхности вдали от легко воспламеняемых предметов.

Никогда не оставляйте горящую свечу без присмотра и в пределах досягаемости детей и домашних животных.

Оптимальное время использования за один раз  1-3 часа, не более 4 часов. Использование свечи стоит прекратить, если в банке осталось менее одного сантиметра воска.

Рекомендуется обрезать фитиль до 5-6 мм перед каждым применением.

Чтобы потушить свечу, необходимо накрыть ее крышкой банки. Чтобы предотвратить образование лунки, дайте расплавленному воску достичь края банки",Россия
Парфюмерная вода Mark Buxton  Why not a fougere,-,11 060,https://goldapple.ru/19000191225-why-not-a-fougere,"Это современная интерпретация классического фужерного аккорда. С передозировкой ангелики и экзальтолида (мускус, естественным образом присутствующий в семенах дудника), слегка фруктовая верхняя нота для современности, груша, и кожаная нижняя нота для глубины и элегантности.",Нанесите аромат на кожу или одежду.,Франция
Парфюмерная вода Rose et Marius  Un vin rosé sous la tonnelle,4.5,2 652,https://goldapple.ru/19000173781-un-vin-rose-sous-la-tonnelle,"Прикоснитесь к искусству жизни на Юге Франции с уникальными композициями из Грасса. Разделите летний обед в беседке: взрывы смеха, звон бокалов и дети, которые бегают друг за другом по саду. Парфюмерная вода Un vin rosé sous la tonnelle — простота и радость блаженных летних дней в Провансе.
Вдохновляющее сочетание земляники и белого кедра напоминает дегустацию розовых вин Прованса. Цветочные и цитрусовые акценты дарят легкость, словно солнечные лучи в бокале. Пачули и кремовый оттенок сандала раскрывают грациозность композиции.
",Распылите на кожу на расстоянии 20-30 см.,Франция
Свеча ароматическая Vellutier  Succulent Pink Grapefruit,-,4 597,https://goldapple.ru/19000131320-succulent-pink-grapefruit,"Свечи Vellutier — Это дизайн, элегантность и история, описанная в ароматах.
Это бархатистый воск высочайшего качества, изготовленный по специальному рецепту в уникальном стакане. Его утонченная форма с характерным срезом, образует идеальную фигуру с крышкой из натурального дерева.
Геральдический логотип, выгравированный на деревянной крышке, подчеркивает уникальность благородного материала, раскрывая его неповторимую структуру. Свечи Vellutier имеют специальный хлопковый фитиль, изготовленный с добавлением египетского хлопка. Для его изготовления мы используем хлопок высочайшего качества, который позволяет свече гореть красивым пламенем.
Ароматы Vellutier — это тщательно подобранные элегантные композиции, которые переносят нас в далекие края, рассказывая через уникальные ноты, захватывающие истории о самых красивых уголках мира!
Приготовьтесь к порции сочной, фруктовой свежести! Вас встретит спелый и ароматный розовый грейпфрут, прямо с деревьев солнечной Флориды, с добавлением сладкого апельсина и свежего ананаса, который добавит невероятной энергии в любой интерьер. Чтобы подчеркнуть уникальность нашей композиции, мы добавили ноты залитой солнцем клубники и нежных лепестков жасмина.",Ароматическая композиция,Польша
